2026-02-14 16:12:53,111 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:03,468 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:31,396 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:33,190 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:34,921 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:44,112 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:51,903 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:52,966 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:54,288 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 09:59:56,375 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:00,976 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:05,630 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:19,915 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:23,736 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:26,525 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:30,757 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:00:44,297 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:01:06,266 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:01:12,114 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:01:21,245 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:01:25,009 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:01:25,101 | INFO     | __main__ | start login flow
2026-03-02 10:02:23,300 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:02:23,386 | INFO     | __main__ | start login flow
2026-03-02 10:04:15,353 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:04:15,441 | INFO     | __main__ | start login flow
2026-03-02 10:06:28,467 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:06:30,060 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:06:44,319 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:06:44,413 | INFO     | __main__ | start login flow
2026-03-02 10:10:04,959 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:10:07,039 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:10:32,594 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:10:34,587 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:10:52,619 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:11:04,711 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:11:06,997 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:11:09,989 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:11:14,101 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:11:14,192 | INFO     | __main__ | start login flow
2026-03-02 10:37:06,537 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:06,747 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:13,207 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:13,502 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:15,101 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:15,329 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:24,272 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:24,489 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:27,807 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:28,051 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:29,447 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:29,654 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:31,652 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:31,838 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:36,593 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:36,880 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:47,765 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:47,997 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:50,463 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:50,675 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:54,224 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:37:54,495 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:20,657 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:20,887 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:25,048 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:25,268 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:26,801 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:27,027 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:28,130 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:38:28,351 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:42:51,454 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:42:53,678 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:05,950 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:08,322 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:10,818 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:50,288 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:52,576 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:54,389 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:56,976 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:43:59,215 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:45:50,877 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:45:53,779 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:46:06,934 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:46:09,505 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:46:27,082 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:46:44,760 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:49:10,905 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:49:16,783 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:57:18,336 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 10:57:24,850 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:06,637 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:15,988 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:21,754 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:28,496 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:38,914 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:41,510 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:43,491 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:53,364 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:43:57,992 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:01,330 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:19,526 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:24,952 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:37,733 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:40,442 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:42,609 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:44:54,361 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:04,930 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:10,964 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:14,337 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:17,597 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:22,203 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:26,866 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:31,274 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:36,595 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:45:40,614 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:46:16,396 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:46:18,986 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:47:22,566 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:47:28,360 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:47:42,719 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:54:54,036 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:55:38,809 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:56:09,525 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:08,236 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:08,460 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:47,608 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:47,817 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:50,451 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:50,684 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:55,140 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 13:59:55,343 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:03,800 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:04,035 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:08,902 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:09,108 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:10,633 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:10,876 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:12,787 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:12,997 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:19,306 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:19,535 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:22,038 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:22,249 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:26,994 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:27,255 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:37,641 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:37,873 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:38,810 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:39,074 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:45,912 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:46,145 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:47,196 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:47,408 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:50,314 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:50,516 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:55,675 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-02 14:00:55,946 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:02:53,740 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:02:53,918 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:03:00,601 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:03:00,872 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:04:55,480 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:04:55,692 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:05:09,646 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:05:09,886 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:07:50,635 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:08:03,199 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:15,343 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:15,556 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:25,862 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:26,124 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:36,249 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:09:36,458 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:05,621 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:05,852 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:11,431 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:11,686 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:12,777 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:12,983 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:20,294 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:20,500 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:23,412 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:23,610 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:24,888 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:25,149 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:26,652 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:26,888 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:45,661 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:54,116 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:54,302 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:56,321 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:10:56,544 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:13,262 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:13,508 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:29,514 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:29,742 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:32,584 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:32,813 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:40,031 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:40,264 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:41,727 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-04 15:11:41,943 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:19,164 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:19,165 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:24,626 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:24,884 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:28,005 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:28,206 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:31,361 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:31,661 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:34,150 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:34,367 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:36,234 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:36,462 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:40,058 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 13:56:40,278 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:30,659 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:30,772 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:57,537 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:57,745 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:59,086 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:29:59,285 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:30:42,208 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 14:30:42,404 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:06:22,832 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:09:00,388 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:14:53,318 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:14:53,340 | INFO     | common.request | ============================================================
2026-03-06 15:14:53,340 | INFO     | common.request | method: POST
2026-03-06 15:14:53,340 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-03-06 15:14:54,365 | INFO     | common.request | status_code: 200
2026-03-06 15:14:54,365 | INFO     | common.request | response: {"respCode":"200","respMsg":"操作成功","data":{"loginUser":"%7B%22realName%22%3A%22%E9%AB%98%E5%90%91%E9%98%B3%22%2C%22user_role%22%3A%22d0034f4ec7f6427b9c6e0c05f209be9d%2C3f2e15376e9a020943b4cf249c50ed05%2Ce03303a0b1da300f10496b38d8768ab7%22%2C%22endpoint%22%3A%22pc%22%2C%22userStatus%22%3A%223%22%2C%22user_type%22%3A%22internal%22%2C%22phone%22%3A%2218620130825%22%2C%22login_serial%22%3A%22admin%3A624430782%3A1772781294108%22%2C%22userId%22%3A624430782%2C%22email%22%3A%22186201305%40qq.com%22%2C%22orgId%22%3A%22900701726%22%7D","token":"eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyX2luZm8iOiJhZG1pbjo2MjQ0MzA3ODI6MTc3Mjc4MTI5NDEwOCIsImlzX3Rva2VuX2NhY2hlZCI6dHJ1ZSwiZXhwIjoxNzcyODI0NDk0fQ.1Bs9Vansg_orApQB9G8Pww-Amfmpw2iFPup_7-Z4bUYtnSzZfKhCZhRIE16zsopG_tH1sio-7Uz-vcL8wHFZYA"},"success":true}
2026-03-06 15:14:54,368 | INFO     | common.request | ============================================================
2026-03-06 15:14:54,368 | INFO     | common.request | method: POST
2026-03-06 15:14:54,368 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/store-franchise-service/intention/manage/resubmit/apply
2026-03-06 15:14:54,485 | INFO     | common.request | status_code: 200
2026-03-06 15:14:54,486 | INFO     | common.request | response: {"success":false,"code":"ER00151000999","message":"系统繁忙，请稍后重试","data":null}
2026-03-06 15:19:50,363 | INFO     | root | logger initialized: file=D:\Work\autoTest\logs\framework.log level=INFO
2026-03-06 15:19:50,379 | INFO     | common.request | ============================================================
2026-03-06 15:19:50,380 | INFO     | common.request | method: POST
2026-03-06 15:19:50,380 | INFO     | common.request | url: https://test-digital.hnlshm.com/gateway/admin/user/login
2026-03-06 15:19:50,772 | INFO     | common.request | status_code: 200
